text,text_indexes
of the divorce held make the heavens hold firm,"[6, 2, 4654, 722, 82, 2, 497, 192]"
i was sent for to the king but why i know not,"[3, 53, 301, 16, 5, 2, 93, 19]"
lovers seldom but that pity begets you a good,"[1354, 2368, 19, 9, 480, 4958, 7, 8]"
that he would wed me or else die my lover,"[9, 17, 43, 1535, 15, 50, 211, 193]"
and let me use my sword ill make a quarry,"[4, 61, 15, 243, 10, 257, 63, 82]"
who would be so mockd with glory or to live,"[106, 43, 18, 29, 2932, 21, 1150, 50]"
was i will get peter quince to write a ballad of,"[53, 3, 26, 242, 1577, 7715, 5, 568]"
and so far am i glad it so did sort,"[4, 29, 304, 49, 3, 432, 14, 29]"
he makes for england there to claim the crown,"[17, 285, 16, 460, 73, 5, 1034, 2]"
that i dear brother be now taen for you,"[9, 3, 232, 262, 18, 44, 707, 16]"
the armourer and his man to enter the lists,"[2, 4331, 4, 25, 65, 5, 113, 2]"
down with it flat take the bridge quite away,"[150, 21, 14, 2211, 95, 2, 2795, 1319]"
i pray you be content tis but his humour,"[3, 123, 7, 18, 686, 98, 19, 25]"
by your patience no my stars shine darkly over,"[36, 27, 730, 33, 10, 1079, 1317, 5203]"
o margaret thus twill be and thou poor soul,"[54, 968, 145, 969, 18, 4, 28, 160]"
but my lord cardinal and you my lord of suffolk,"[19, 10, 67, 819, 4, 7, 10, 67]"
thought a good student but to be said an honest man,"[233, 8, 47, 7678, 19, 5, 18, 219]"
let us seek out some desolate shade and there,"[61, 81, 338, 89, 103, 5121, 3088, 4]"
in bed he slept not for my urging it,"[11, 300, 17, 1662, 12, 16, 10, 4592]"
holiday foolery if we walk not in the trodden,"[3956, 1853, 30, 38, 517, 12, 11, 2]"
you look but on the outside of this work,"[7, 115, 19, 42, 2, 3648, 6, 24]"
pleaseth you walk with me down to his house,"[3756, 7, 517, 21, 15, 150, 5, 25]"
i cannot taint with fear whats the boy malcolm,"[3, 162, 3394, 21, 135, 436, 2, 238]"
that see i by our faces we are fellows still,"[9, 85, 3, 36, 56, 1576, 38, 39]"
i mean my lord the opposition of your person in trial,"[3, 264, 10, 67, 2, 6053, 6, 27]"
should impart a thing to you from his majesty,"[83, 4108, 8, 179, 5, 7, 60, 25]"
nor fear of bad success in a bad cause,"[117, 135, 6, 551, 2168, 11, 8, 551]"
an old man broken with the storms of state,"[78, 139, 65, 1260, 21, 2, 3266, 6]"
would have none but knaves follow it since a fool gives it,"[43, 20, 177, 19, 1113, 391, 14, 212]"
have often noted in thy company but i know not his name,"[20, 942, 2116, 11, 41, 706, 19, 3]"
or if you cannot weep yet give some groans,"[50, 30, 7, 162, 389, 84, 90, 103]"
marry after they closed in earnest they parted very,"[237, 316, 45, 3867, 11, 1617, 45, 1672]"
been a rod to her friends you have not indeed loved,"[125, 8, 2390, 5, 34, 217, 7, 20]"
hark you sir do you know where ye are,"[695, 7, 57, 31, 7, 69, 108, 266]"
laertes wounds hamlet then in scuffling they change rapiers and hamlet wounds laertes,"[2526, 917, 1603, 62, 11, 10157, 45, 546]"
well god give them wisdom that have it and those,"[51, 122, 90, 64, 1021, 9, 20, 14]"
husband at home my son and my servant spend all at,"[307, 46, 267, 10, 161, 4, 10, 777]"
what should i say his deeds exceed all speech,"[32, 83, 3, 71, 25, 765, 3776, 37]"
unto that element but long it could not be,"[421, 9, 3628, 19, 186, 14, 128, 12]"
why are our bodies soft and weak and smooth,"[91, 39, 56, 1445, 705, 4, 811, 4]"
that she would never put it from her finger,"[9, 48, 43, 130, 170, 14, 60, 34]"
he will allow no speech which i do guess,"[17, 26, 2751, 33, 566, 66, 3, 31]"
why thats spoken like an honest drovier so they,"[91, 250, 1136, 87, 78, 323, 12279, 29]"
why then it is like if there come a hot june and,"[91, 62, 14, 13, 87, 30, 73, 52]"
and in despite ill cram thee with more food,"[4, 11, 1515, 63, 4720, 40, 21, 55]"
o wicked wit and gifts that have the power,"[54, 1425, 276, 4, 1397, 9, 20, 2]"
nor knew not what she did when she spoke to me,"[117, 399, 12, 32, 48, 86, 58, 48]"
tis only title thou disdainst in her the which,"[98, 379, 1035, 28, 8792, 11, 34, 2]"
and yet i am sure you are not satisfied,"[4, 84, 3, 49, 252, 7, 39, 12]"
for who is living if those two are gone,"[16, 106, 13, 676, 30, 182, 137, 39]"
away even now or i will drag thee hence,"[159, 167, 44, 50, 3, 26, 3781, 40]"
that i will show you shining at this feast,"[9, 3, 26, 209, 7, 7743, 46, 24]"
sailors my lord they say i saw them not,"[2530, 10, 67, 45, 71, 3, 318, 64]"
he dreams i know they are in rome together,"[17, 1648, 3, 69, 45, 39, 11, 375]"
that bloody spoil thou slave thou wretch thou coward,"[9, 800, 2279, 28, 724, 28, 1512, 28]"
what mean you sir for gods sake hold your hands,"[32, 264, 7, 57, 16, 201, 402, 192]"
a barren rascal an you smile not hes gagged,"[8, 2925, 1369, 78, 7, 759, 12, 283]"
to send in to your wife my suit to her,"[5, 332, 11, 5, 27, 191, 10, 537]"
a sceptre shall it have have i a soul,"[8, 2766, 35, 14, 20, 20, 3, 8]"
and do expect him here some two hours hence,"[4, 31, 1947, 23, 72, 103, 137, 627]"
well so it stands and thus i fear at last,"[51, 29, 14, 556, 4, 145, 3, 135]"
then is there here one master caper at the suit of,"[62, 13, 73, 72, 68, 144, 7584, 46]"
are in the field a mighty strength they carry,"[39, 11, 2, 544, 8, 1745, 604, 45]"
then think you right i am not what i am,"[62, 100, 7, 260, 3, 49, 12, 32]"
otherwise for your ill opinion and the assault you,"[2672, 16, 27, 63, 1680, 4, 2, 3044]"
i pour the helpless balm of my poor eyes,"[3, 1592, 2, 12845, 2651, 6, 10, 160]"
why then the world and all thats int is nothing,"[91, 62, 2, 133, 4, 37, 250, 835]"
i know he will be glad of our success,"[3, 69, 17, 26, 18, 432, 6, 56]"
that make their looks by his he was not merry,"[9, 82, 92, 429, 36, 25, 17, 53]"
nay in that you are astray twere best pound you,"[151, 11, 9, 7, 39, 14131, 612, 194]"
since i have lost have loved was in mine eye,"[212, 3, 20, 325, 20, 381, 53, 11]"
your ladyship i have your own letter that induced,"[27, 2717, 3, 20, 27, 121, 384, 9]"
than between jet and ivory more between your bloods,"[79, 473, 4340, 4, 7626, 55, 473, 27]"
keep rome in safety and the chairs of justice,"[183, 375, 11, 1172, 4, 2, 6824, 6]"
for do we must what force will have us do,"[16, 31, 38, 88, 32, 780, 26, 20]"
he dares not come there for the candle for you,"[17, 1070, 12, 52, 73, 16, 2, 2233]"
when were you wont to be so full of songs sirrah,"[58, 74, 7, 967, 5, 18, 29, 247]"
revenue for ever and live the beloved of your,"[3978, 16, 205, 4, 163, 2, 1748, 6]"
impossible places though what i am i cannot avoid,"[2429, 1520, 143, 32, 3, 49, 3, 162]"
when thou canst get the ring upon my finger which,"[58, 28, 403, 242, 2, 466, 105, 10]"
are still together who twin as twere in love,"[39, 204, 539, 106, 6830, 22, 612, 11]"
such garments and such years the boy is fair,"[99, 1784, 4, 99, 481, 2, 238, 13]"
too much the rein the strongest oaths are straw,"[96, 104, 2, 3281, 2, 13366, 858, 39]"
if that the praised himself bring the praise forth,"[30, 9, 2, 1596, 315, 208, 2, 459]"
and takes him by the beard kisses the gashes,"[4, 647, 23, 36, 2, 649, 2658, 2]"
but i was made a king at nine months old,"[19, 3, 53, 114, 8, 93, 46, 1141]"
that he is dead good warwick tis too true,"[9, 17, 13, 180, 47, 540, 98, 96]"
even now even here not half an hour since,"[167, 44, 167, 72, 12, 346, 78, 306]"
and winds of all the comers kissd your sails,"[4, 1339, 6, 37, 2, 9710, 2161, 27]"
to give a kingdom for a mirth to sit,"[5, 90, 8, 1056, 16, 8, 1064, 5]"
walk here i the orchard ill bring her straight,"[517, 72, 3, 2, 2726, 63, 208, 34]"
ill venture so much of my hawk or hound,"[63, 2587, 29, 104, 6, 10, 4325, 50]"
and therefore comes it that his head is light,"[4, 245, 187, 14, 9, 25, 189, 13]"
lets kiss and part for we have much to do,"[363, 412, 4, 174, 16, 38, 20, 104]"
nor set down aught in malice then must you speak,"[117, 196, 150, 850, 11, 1045, 62, 88]"
after your own sense yea though our proper son,"[316, 27, 121, 670, 458, 143, 56, 1223]"
and at the door too like a post with packets,"[4, 46, 2, 524, 96, 87, 8, 1098]"
nor aught so good but straind from that fair use,"[117, 850, 29, 47, 19, 4795, 60, 9]"
allegiance mark you this on my allegiance he is,"[7747, 377, 7, 24, 42, 10, 7747, 17]"
when she shall hear this of thee with her nails,"[58, 48, 35, 119, 24, 6, 40, 21]"
be heapd like mine and that thy skill be more,"[18, 5320, 87, 102, 4, 9, 41, 1447]"
wore threepile but now i am out of service,"[1752, 7585, 19, 44, 3, 49, 89, 6]"
good my lord do not recompense me in making me a cuckold,"[47, 10, 67, 31, 12, 3677, 15, 11]"
grief would have tears and sorrow bids me speak,"[401, 43, 20, 312, 4, 636, 1245, 15]"
master i am here entered in bond for you,"[144, 3, 49, 72, 5411, 11, 877, 16]"
it is too late the life of all his blood,"[14, 13, 96, 444, 2, 120, 6, 37]"
have a fine hawk for the bush shall it be so,"[20, 8, 652, 4325, 16, 2, 2655, 35]"
this chain you had of me can you deny it,"[24, 817, 7, 77, 6, 15, 97, 7]"
and the great hectors sword had lackd a master,"[4, 2, 124, 3200, 257, 77, 3086, 8]"
princes it is too late to talk of love,"[925, 14, 13, 96, 444, 5, 350, 6]"
or if i might buffet for my love or bound my horse,"[50, 30, 3, 171, 5335, 16, 10, 59]"
i should do so you shall be missd at court,"[3, 83, 31, 29, 7, 35, 18, 4637]"
gremio tis now no time to vent our love,"[2727, 98, 44, 33, 110, 5, 1955, 56]"
for hands to do rome service are but vain,"[16, 258, 5, 31, 375, 526, 39, 19]"
in a sleep and giving him the lie leaves him,"[11, 8, 324, 4, 2051, 23, 2, 249]"
if it should give your age such cause of fear,"[30, 14, 83, 90, 27, 472, 99, 270]"
thirtieth of may next ensuing item that the duchy,"[8435, 6, 80, 503, 6194, 2817, 9, 2]"
a silence in the heavens the rack stand still,"[8, 1268, 11, 2, 497, 2, 2260, 181]"
musty room comes me the prince and claudio hand,"[5478, 1055, 187, 15, 2, 265, 4, 690]"
tell thee how the prince claudio and my master,"[94, 40, 70, 2, 265, 690, 4, 10]"
thy face is mine and thou hast slanderd it,"[41, 200, 13, 102, 4, 28, 155, 7775]"
tis he god and saint stephen give you good den,"[98, 17, 122, 4, 916, 5947, 90, 7]"
how didst thou know twas she o she deceives me,"[70, 445, 28, 69, 491, 48, 54, 48]"
them again lest they consult about the giving up of,"[64, 178, 589, 45, 6282, 268, 2, 2051]"
my husband and my lord my lord and husband,"[10, 307, 4, 10, 67, 10, 67, 4]"
very well you being then if you be remembered,"[142, 51, 7, 195, 62, 30, 7, 18]"
humility over the black gown of a big heart i am,"[5179, 492, 2, 531, 1205, 6, 8, 1307]"
so much as of a thought of ill in him,"[29, 104, 22, 6, 8, 233, 6, 63]"
if we will keep in favour with the king,"[30, 38, 26, 183, 11, 701, 21, 2]"
and we did think it writ down in our duty,"[4, 38, 86, 100, 14, 634, 150, 11]"
to give thee all and in his waning age,"[5, 90, 40, 37, 4, 11, 25, 6287]"
but i that am not shaped for sportive tricks,"[19, 3, 9, 49, 12, 3897, 16, 6435]"
i know thee too and more than that i know thee,"[3, 69, 40, 96, 4, 55, 79, 9]"
that which combined us was most great and let not,"[9, 66, 6649, 81, 53, 126, 124, 4]"
but for mine own part my lord i could be well,"[19, 16, 102, 121, 174, 10, 67, 3]"
i pray she may as well for the encouragement of the,"[3, 123, 48, 80, 22, 51, 16, 2]"
make choice of whom your wisest friends you will,"[82, 1102, 6, 222, 27, 3878, 217, 7]"
his dole they can tell you how things go better,"[25, 4232, 45, 97, 94, 7, 70, 295]"
a friend what friend your name i pray you friend,"[8, 235, 32, 235, 27, 152, 3, 123]"
but if i bow theyll say it was for fear,"[19, 30, 3, 1218, 1249, 71, 14, 53]"
third if he fight longer than he sees reason ill,"[772, 30, 17, 354, 786, 79, 17, 1082]"
and handed love as you do i was wont,"[4, 14339, 59, 22, 7, 31, 3, 53]"
but shall all our houses of resort in the suburbs be,"[19, 35, 37, 56, 2187, 6, 4151, 11]"
sir i would advise you to shift a shirt the,"[57, 3, 43, 1537, 7, 5, 2029, 8]"
this is a gift that i have simple simple a,"[24, 13, 8, 985, 9, 3, 20, 1041]"
do do hell but break a comparison or two on me,"[31, 31, 293, 19, 296, 8, 7443, 50]"
when i have said cry woe the queen the queen,"[58, 3, 20, 219, 360, 743, 2, 202]"
as i am an honest man he looks pale art thou,"[22, 3, 49, 78, 323, 65, 17, 429]"
ay ay a scratch a scratch marry tis enough,"[147, 147, 8, 2310, 8, 2310, 237, 98]"
sister for look you she is as white as a lily and,"[625, 16, 115, 7, 48, 13, 22, 599]"
bear my bottle fellow trinculo well fill him by,"[169, 10, 1629, 322, 2979, 51, 868, 23]"
them may have crookd noses but to owe such,"[64, 80, 20, 6379, 3329, 19, 5, 943]"
how does your honour for this many a day,"[70, 271, 27, 197, 16, 24, 227, 8]"
if he be not amazed he will be mocked if he be,"[30, 17, 18, 12, 2123, 17, 26, 18]"
i have done come you promised me a tawdrylace,"[3, 20, 132, 52, 7, 1353, 15, 8]"
a trade sir that i hope i may use with a safe,"[8, 1359, 57, 9, 3, 229, 3, 80]"
i beseech you what manner of man is he,"[3, 457, 7, 32, 844, 6, 65, 13]"
a plague on thee thou art too bad to curse,"[8, 720, 42, 40, 28, 118, 96, 551]"
it is not so for how can this be true,"[14, 13, 12, 29, 16, 70, 97, 24]"
i spoke with some of the sailors that escaped the wreck,"[3, 560, 21, 103, 6, 2, 2530, 9]"
look what you do you do it still i the dark,"[115, 32, 7, 31, 7, 31, 14, 204]"
i will and so will she i know my lord,"[3, 26, 4, 29, 26, 48, 3, 69]"
is this your promise go to hold your tongue,"[13, 24, 27, 776, 76, 5, 192, 27]"
to me sir why you gave no gold to me,"[5, 15, 57, 91, 7, 366, 33, 358]"
tongues and my horse is argument for them all,"[915, 4, 10, 359, 13, 1325, 16, 64]"
shall beat out my brains with billets i will not,"[35, 547, 89, 10, 1128, 21, 11573, 3]"
sir we had but two in the house which at that very,"[57, 38, 77, 19, 137, 11, 2, 190]"
and like a sister am most loath to call,"[4, 87, 8, 625, 49, 126, 1286, 5]"
rate and that hath taught me to say this,"[1727, 4, 9, 75, 1051, 15, 5, 71]"
york set him on york should have sent him aid,"[311, 196, 23, 42, 311, 83, 20, 301]"
or i will drag thee on a hurdle thither,"[50, 3, 26, 3781, 40, 42, 8, 13090]"
here comes your man now is your husband nigh,"[72, 187, 27, 65, 44, 13, 27, 307]"
into the chapel i pray you haste in this,"[236, 2, 5502, 3, 123, 7, 519, 11]"
o fie upon them some such squire he was,"[54, 736, 105, 64, 103, 99, 4749, 17]"
twas i but tis not i i do not shame,"[491, 3, 19, 98, 12, 3, 3, 31]"
her die too and give him a worse and let worst,"[34, 193, 96, 4, 90, 23, 8, 455]"
who this had seen with tongue in venom steepd,"[106, 24, 77, 310, 21, 224, 11, 7022]"
then why should he despair that knows to court it,"[62, 91, 83, 17, 2289, 9, 365, 5]"
let me beseech your grace not to do so,"[61, 15, 457, 27, 175, 12, 5, 31]"
why tis the rarest argument of wonder that hath,"[91, 98, 2, 3914, 1325, 6, 658, 9]"
ask you a question man is enemy to virginity how,"[428, 7, 8, 585, 65, 13, 1153, 5]"
are in love or that you will be in love or that you,"[39, 11, 59, 50, 9, 7, 26, 18]"
did hang a saltfish on his hook which he,"[86, 479, 8, 9187, 42, 25, 6657, 66]"
from whence thou camest how tended on but rest,"[60, 854, 28, 1992, 70, 8779, 42, 19]"
the april s in her eyes it is loves spring,"[2, 4527, 957, 11, 34, 141, 14, 13]"
are you a man have you a soul or sense,"[39, 7, 8, 65, 20, 7, 8, 221]"
one i come before to tell you if you know,"[68, 3, 52, 168, 5, 94, 7, 30]"
that we may hew his limbs and on a pile,"[9, 38, 80, 3438, 25, 1834, 4, 42]"
and so adieu sweet jude nay why dost thou stay,"[4, 29, 1706, 158, 7487, 151, 91, 218]"
by gar tis no the fashion of france it is not,"[36, 1195, 98, 33, 2, 719, 6, 240]"
what is he arrested tell me at whose suit,"[32, 13, 17, 4589, 94, 15, 46, 255]"
it must be shortly known to him from england,"[14, 88, 18, 1247, 369, 5, 23, 60]"
motleyminded gentleman that i have so often met in,"[9116, 486, 9, 3, 20, 29, 942, 573]"
do i live dead that live to tell it now,"[31, 3, 163, 180, 9, 163, 5, 94]"
bare till merit crown it no perfection in reversion,"[1443, 146, 1608, 342, 14, 33, 4843, 11]"
sir i desire you do me right and justice,"[57, 3, 418, 7, 31, 15, 260, 4]"
i was of late as petty to his ends,"[3, 53, 6, 444, 22, 4555, 5, 25]"
tomorrow by my troth isabel i loved thy brother,"[672, 36, 10, 602, 3647, 3, 381, 41]"
the breath is gone and the sore eyes see clear,"[2, 373, 13, 207, 4, 2, 1225, 141]"
there doth my father lie and there this night,"[73, 140, 10, 165, 249, 4, 73, 24]"
tomorrow to hunt with him and has sent your honour,"[672, 5, 1263, 21, 23, 4, 198, 301]"
of thy assault if he shall think it fit,"[6, 41, 3044, 30, 17, 35, 100, 14]"
your bait of falsehood takes this carp of truth,"[27, 3099, 6, 3243, 647, 24, 6499, 6]"
ye see i drink the water of mine eyes,"[266, 85, 3, 475, 2, 651, 6, 102]"
move and what he hears may be believed that the,"[683, 4, 32, 17, 2366, 80, 18, 3312]"
to feast so great a warrior in my house,"[5, 715, 29, 124, 8, 5032, 11, 10]"
the ladder made of cords and all the means,"[2, 2735, 114, 6, 3560, 4, 37, 2]"
how might she tongue me yet reason dares her no,"[70, 171, 48, 224, 15, 84, 393, 1070]"
the king is full of grace and fair regard,"[2, 93, 13, 247, 6, 175, 4, 156]"
by my troth sir if i were to live this present,"[36, 10, 602, 57, 30, 3, 74, 5]"
but if my frosty signs and chaps of age,"[19, 30, 10, 4266, 2966, 4, 4551, 6]"
stands on a tickle point now they are gone,"[556, 42, 8, 3328, 527, 44, 45, 39]"
give me my romeo and when he shall die,"[90, 15, 10, 1778, 4, 58, 17, 35]"
my comfort is that heaven will take our souls,"[10, 506, 13, 9, 138, 26, 95, 56]"
thou hast robbd me of this deed i would revenges,"[28, 155, 2574, 15, 6, 24, 464, 3]"
an if my hand be out then belike your hand is in,"[78, 30, 10, 112, 18, 89, 62, 1937]"
shows not till it be struck our gentle flame,"[790, 12, 146, 14, 18, 826, 56, 529]"
