text,text_indexes
i conjure thee by all the parts of man,"[3, 1860, 40, 36, 37, 2, 718, 6]"
is not this suit of mine that thou declare,"[13, 12, 24, 537, 6, 102, 9, 28]"
is creeping toward me how far off how near,"[13, 14237, 910, 15, 70, 304, 184, 70]"
since i am charged in honour and by him,"[212, 3, 49, 1540, 11, 197, 4, 36]"
i mean to utter it or both yourself and me,"[3, 264, 5, 1329, 14, 50, 164, 490]"
to vice you tot that you have touchd his queen,"[5, 1281, 7, 820, 9, 7, 20, 1294]"
be yoked with his that did betray the best,"[18, 5984, 21, 25, 9, 86, 2164, 2]"
i know not but i am sure tis safer to,"[3, 69, 12, 19, 3, 49, 252, 98]"
and will by twos and threes at several posterns,"[4, 26, 36, 6813, 4, 7483, 46, 2028]"
clear them o the city for myself ill put,"[987, 64, 54, 2, 740, 16, 256, 63]"
have utterd truth which if you seek to prove,"[20, 5574, 263, 66, 30, 7, 338, 5]"
i dare not stand by nor shall you be safer,"[3, 345, 12, 181, 36, 117, 35, 7]"
than one condemnd by the kings own mouth thereon,"[79, 68, 2422, 36, 2, 329, 121, 513]"
i saw his heart in s face give me thy hand,"[3, 318, 25, 111, 11, 957, 200, 90]"
must it be great and as his persons mighty,"[88, 14, 18, 124, 4, 22, 25, 3264]"
must it be violent and as he does conceive,"[88, 14, 18, 2212, 4, 22, 17, 271]"
in that be made more bitter fear oershades me,"[11, 9, 18, 114, 55, 1411, 135, 14238]"
the gracious queen part of his theme but nothing,"[2, 960, 202, 174, 6, 25, 1779, 19]"
thou bearst my life off hence let us avoid,"[28, 3773, 10, 120, 184, 287, 61, 81]"
the keys of all the posterns please your highness,"[2, 2603, 6, 37, 2, 5998, 239, 27]"
take the boy to you he so troubles me,"[95, 2, 238, 5, 7, 17, 29, 4095]"
youll kiss me hard and speak to me as if,"[507, 412, 15, 414, 4, 101, 5, 15]"
i were a baby still i love you better,"[3, 74, 8, 3073, 204, 3, 59, 7]"
your brows are blacker yet black brows they say,"[27, 1257, 39, 14239, 84, 531, 1257, 45]"
become some women best so that there be not,"[721, 103, 653, 194, 29, 9, 73, 18]"
i learnt it out of womens faces pray now,"[3, 5082, 14, 89, 6, 3820, 1576, 123]"
nay thats a mock i have seen a ladys nose,"[151, 250, 8, 823, 3, 20, 310, 8]"
one of these days and then yould wanton with us,"[68, 6, 109, 427, 4, 62, 3232, 1442]"
i am for you again pray you sit by us,"[3, 49, 16, 7, 178, 123, 7, 383]"
a sad tales best for winter i have one,"[8, 561, 2334, 194, 16, 2099, 3, 20]"
come on sit down come on and do your best,"[52, 42, 383, 150, 52, 42, 4, 31]"
to fright me with your sprites youre powerful at it,"[5, 1389, 15, 21, 27, 7515, 1770, 3533]"
dwelt by a churchyard i will tell it softly,"[14240, 36, 8, 4144, 3, 26, 94, 14]"
was he met there his train camillo with him,"[53, 17, 573, 73, 25, 1006, 2364, 21]"
behind the tuft of pines i met them never,"[709, 2, 4524, 6, 7861, 3, 573, 64]"
saw i men scour so on their way i eyed them,"[318, 3, 116, 3347, 29, 42, 92, 148]"
in being so blest there may be in the cup,"[11, 195, 29, 1159, 73, 80, 18, 11]"
how he hath drunk he cracks his gorge his sides,"[70, 17, 75, 787, 17, 7101, 25, 5587]"
there is a plot against my life my crown,"[73, 13, 8, 1111, 281, 10, 120, 10]"
for them to play at will how came the posterns,"[16, 64, 5, 282, 46, 26, 70, 259]"
give me the boy i am glad you did not nurse him,"[90, 15, 2, 238, 3, 49, 432, 7]"
though he does bear some signs of me yet you,"[143, 17, 271, 169, 103, 2966, 6, 15]"
bear the boy hence he shall not come about her,"[169, 2, 238, 287, 17, 35, 12, 52]"
and ill be sworn you would believe my saying,"[4, 63, 18, 571, 7, 43, 422, 10]"
look on her mark her well be but about,"[115, 42, 34, 377, 34, 51, 18, 19]"
which on my faith deserves high speech and straight,"[66, 42, 10, 206, 1749, 441, 566, 4]"
the shrug the hum or ha these petty brands,"[2, 7611, 2, 3340, 50, 528, 109, 4555]"
ere you can say shes honest but be t known,"[203, 7, 97, 71, 518, 323, 19, 18]"
from him that has most cause to grieve it should be,"[60, 23, 9, 198, 126, 270, 5, 1343]"
he were as much more villain you my lord,"[17, 74, 22, 104, 55, 493, 7, 10]"
which ill not call a creature of thy place,"[66, 63, 12, 166, 8, 1190, 6, 41]"
privy to none of this how will this grieve you,"[3081, 5, 177, 6, 24, 70, 26, 24]"
you scarce can right me throughly then to say,"[7, 866, 97, 260, 15, 14241, 62, 5]"
he who shall speak for her is afar off guilty,"[17, 106, 35, 101, 16, 34, 13, 4469]"
i am not prone to weeping as our sex,"[3, 49, 12, 5528, 5, 1259, 22, 56]"
worse than tears drown beseech you all my lords,"[455, 79, 312, 1305, 457, 7, 37, 10]"
who ist that goes with me beseech your highness,"[106, 654, 9, 398, 21, 15, 457, 27]"
my women may be with me for you see,"[10, 653, 80, 18, 21, 15, 16, 7]"
my plight requires it do not weep good fools,"[10, 4009, 3466, 14, 31, 12, 389, 47]"
there is no cause when you shall know your mistress,"[73, 13, 33, 270, 58, 7, 35, 69]"
as i come out this action i now go on,"[22, 3, 52, 89, 24, 920, 3, 44]"
i trust i shall my women come you have leave,"[3, 440, 3, 35, 10, 653, 52, 7]"
be certain what you do sir lest your justice,"[18, 610, 32, 7, 31, 57, 589, 27]"
prove violence in the which three great ones suffer,"[341, 4360, 11, 2, 66, 225, 124, 760]"
i dare my life lay down and will dot sir,"[3, 345, 10, 120, 313, 150, 4, 26]"
please you to accept it that the queen is spotless,"[239, 7, 5, 2777, 14, 9, 2, 202]"
i the eyes of heaven and to you i mean,"[3, 2, 141, 6, 138, 4, 5, 7]"
i lodge my wife ill go in couples with her,"[3, 1735, 10, 191, 63, 76, 11, 6615]"
than when i feel and see her no farther trust her,"[79, 58, 3, 639, 4, 85, 34, 33]"
ay every dram of womans flesh is false if she be,"[147, 275, 3478, 6, 1002, 522, 13, 364]"
it is for you we speak not for ourselves,"[14, 13, 16, 7, 38, 101, 12, 16]"
that will be damnd fort would i knew the villain,"[9, 26, 18, 1771, 909, 43, 3, 399]"
the second and the third nine and some five,"[2, 947, 4, 2, 772, 1141, 4, 103]"
ill geld em all fourteen they shall not see,"[63, 5821, 376, 37, 3008, 45, 35, 12]"
you smell this business with a sense as cold,"[7, 1198, 24, 545, 21, 8, 670, 22]"
as is a dead mans nose but i do seet and feelt,"[22, 13, 8, 180, 417, 846, 19, 3]"
theres not a grain of it the face to sweeten,"[244, 12, 8, 2341, 6, 14, 2, 200]"
i had rather you did lack than i my lord,"[3, 77, 272, 7, 86, 753, 79, 3]"
upon this ground and more it would content me,"[105, 24, 550, 4, 55, 14, 43, 686]"
or seeming so in skill cannot or will not,"[50, 2323, 29, 11, 1447, 162, 50, 26]"
we need no more of your advice the matter,"[38, 355, 33, 55, 6, 27, 2266, 2]"
the loss the gain the ordering ont is all,"[2, 579, 2, 1067, 2, 8084, 662, 13]"
you had only in your silent judgment tried it,"[7, 77, 379, 11, 27, 1722, 1043, 3404]"
made up to the deed doth push on this proceeding,"[114, 107, 5, 2, 464, 140, 2392, 42]"
most piteous to be wild i have dispatchd in post,"[126, 4164, 5, 18, 883, 3, 20, 3040]"
shall stop or spur me have i done well,"[35, 807, 50, 1544, 15, 20, 3, 132]"
give rest to the minds of others such as he,"[90, 234, 5, 2, 1291, 6, 387, 99]"
come up to the truth so have we thought it good,"[52, 107, 5, 2, 263, 29, 20, 38]"
lest that the treachery of the two fled hence,"[589, 9, 2, 7819, 6, 2, 137, 814]"
we are to speak in public for this business,"[38, 39, 5, 101, 11, 3231, 16, 24]"
no court in europe is too good for thee,"[33, 308, 11, 7985, 13, 96, 47, 16]"
heres such ado to make no stain a stain,"[380, 99, 2564, 5, 82, 33, 1807, 8]"
as well as one so great and so forlorn,"[22, 51, 22, 68, 29, 124, 4, 29]"
he must be told ont and he shall the office,"[17, 88, 18, 277, 662, 4, 17, 35]"
if she dares trust me with her little babe,"[30, 48, 1070, 440, 15, 21, 34, 228]"
her advocate to the loudst we do not know,"[34, 14242, 5, 2, 8053, 38, 31, 12]"
how he may soften at the sight o the child,"[70, 17, 80, 7551, 46, 2, 505, 54]"
so meet for this great errand please your ladyship,"[29, 253, 16, 24, 124, 2936, 239, 27]"
ill use that tongue i have if wit flow fromt,"[63, 243, 9, 224, 3, 20, 30, 276]"
as boldness from my bosom let t not be doubted,"[22, 3482, 60, 10, 927, 61, 482, 12]"
madam ift please the queen to send the babe,"[357, 3615, 239, 2, 202, 5, 332, 2]"
i know not what i shall incur to pass it,"[3, 69, 12, 32, 3, 35, 4639, 5]"
this child was prisoner to the womb and is,"[24, 386, 53, 1750, 5, 2, 2208, 4]"
nor night nor day no rest it is but weakness,"[117, 154, 117, 134, 33, 234, 14, 13]"
the cause were not in beingpart o the cause,"[2, 270, 74, 12, 11, 14243, 54, 2]"
is quite beyond mine arm out of the blank,"[13, 1319, 1600, 102, 548, 89, 6, 2]"
i can hook to me say that she were gone,"[3, 97, 6657, 5, 15, 71, 9, 48]"
given to the fire a moiety of my rest,"[388, 5, 2, 297, 8, 3147, 6, 10]"
and in his parties his alliance let him be,"[4, 11, 25, 5319, 25, 3124, 61, 23]"
laugh at me make their pastime at my sorrow,"[679, 46, 15, 82, 92, 3531, 46, 10]"
they should not laugh if i could reach them nor,"[45, 83, 12, 679, 30, 3, 128, 1720]"
nay rather good my lords be second to me,"[151, 272, 47, 10, 231, 18, 947, 5]"
i come to bring him sleep tis such as you,"[3, 52, 5, 208, 23, 324, 98, 99]"
that creep like shadows by him and do sigh,"[9, 2204, 87, 3686, 36, 23, 4, 31]"
honest as either to purge him of that humour,"[323, 22, 587, 5, 2391, 23, 6, 9]"
i charged thee that she should not come about me,"[3, 1540, 40, 9, 48, 83, 12, 52]"
unless he take the course that you have done,"[626, 17, 95, 2, 583, 9, 7, 20]"
when she will take the rein i let her run,"[58, 48, 26, 95, 2, 3281, 3, 61]"
than such as most seem yours i say i come,"[79, 99, 22, 126, 463, 330, 3, 71]"
and would by combat make her good so were i,"[4, 43, 36, 2262, 82, 34, 47, 29]"
let him that makes but trifles of his eyes,"[61, 23, 9, 285, 19, 5483, 6, 25]"
first hand me on mine own accord ill off,"[157, 112, 15, 42, 102, 121, 5603, 63]"
but first ill do my errand the good queen,"[19, 157, 63, 31, 10, 2936, 2, 47]"
for she is good hath brought you forth a daughter,"[16, 48, 13, 47, 75, 437, 7, 294]"
a mankind witch hence with her out o door,"[8, 4004, 1571, 287, 21, 34, 89, 54]"
than you are mad which is enough ill warrant,"[79, 7, 39, 328, 66, 13, 327, 63]"
will you not push her out give her the bastard,"[26, 7, 12, 2392, 34, 89, 90, 34]"
by thy dame partlet here take up the bastard,"[36, 41, 3760, 6107, 72, 95, 107, 2]"
so i would you did then twere past all doubt,"[29, 3, 43, 7, 86, 62, 612, 484]"
but one thats here and thats himself for he,"[19, 68, 250, 72, 4, 250, 315, 16]"
for as the case now stands it is a curse,"[16, 22, 2, 629, 44, 556, 14, 13]"
of boundless tongue who late hath beat her husband,"[6, 8041, 224, 106, 444, 75, 547, 34]"
and now baits me this brat is none of mine,"[4, 44, 14244, 15, 24, 3893, 13, 177]"
and might we lay the old proverb to your charge,"[4, 171, 38, 313, 2, 139, 3641, 5]"
so like you tis the worse behold my lords,"[29, 87, 7, 98, 2, 455, 900, 10]"
the trick ofs frown his forehead nay the valley,"[2, 1164, 4664, 1303, 25, 3180, 151, 2]"
the very mould and frame of hand nail finger,"[2, 142, 4044, 4, 1803, 6, 112, 2865]"
and thou good goddess nature which hast made it,"[4, 28, 47, 4451, 378, 66, 155, 114]"
so like to him that got it if thou hast,"[29, 87, 5, 23, 9, 586, 14, 30]"
the ordering of the mind too mongst all colours,"[2, 8084, 6, 2, 251, 96, 3045, 37]"
no yellow int lest she suspect as he does,"[33, 4913, 835, 589, 48, 2017, 22, 17]"
not she which burns int ill not call you tyrant,"[12, 48, 66, 2054, 835, 63, 12, 166]"
out of the chamber with her were i a tyrant,"[89, 6, 2, 861, 21, 34, 74, 3]"
where were her life she durst not call me so,"[108, 74, 34, 120, 48, 918, 12, 166]"
if she did know me one away with her,"[30, 48, 86, 69, 15, 68, 159, 21]"
i pray you do not push me ill be gone,"[3, 123, 7, 31, 12, 2392, 15, 63]"
you that are thus so tender oer his follies,"[7, 9, 39, 145, 29, 831, 426, 25]"
will never do him good not one of you,"[26, 130, 31, 23, 47, 12, 68, 6]"
thou traitor hast set on thy wife to this,"[28, 977, 155, 196, 42, 41, 191, 5]"
a heart so tender oer it take it hence,"[8, 111, 29, 831, 426, 14, 95, 14]"
even thou and none but thou take it up straight,"[167, 28, 4, 177, 19, 28, 95, 14]"
and by good testimony or ill seize thy life,"[4, 36, 47, 4534, 50, 63, 1829, 41]"
with what thou else callst thine if thou refuse,"[21, 32, 28, 211, 3872, 230, 30, 28]"
shall i dash out go take it to the fire,"[35, 3, 3841, 89, 76, 95, 14, 5]"
we have always truly served you and beseech you,"[38, 20, 1138, 489, 1015, 7, 4, 457]"
so to esteem of us and on our knees we beg,"[29, 5, 3055, 6, 81, 4, 42, 56]"
past and to come that you do change this purpose,"[484, 4, 5, 52, 9, 7, 31, 546]"
lead on to some foul issue we all kneel,"[543, 42, 5, 103, 425, 964, 38, 37]"
i am a feather for each wind that blows,"[3, 49, 8, 2162, 16, 462, 495, 9]"
shall i live on to see this bastard kneel,"[35, 3, 163, 42, 5, 85, 24, 885]"
than curse it then but be it let it live,"[79, 702, 14, 62, 19, 18, 14, 61]"
it shall not neither you sir come you hither,"[14, 35, 12, 504, 7, 57, 52, 7]"
ill pawn the little blood which i have left,"[63, 2210, 2, 228, 149, 66, 3, 20]"
mark and perform it seest thou for the fail,"[377, 4, 1793, 14, 1143, 28, 16, 2]"
whom for this time we pardon we enjoin thee,"[222, 16, 24, 110, 38, 419, 38, 14246]"
as thou art liegeman to us that thou carry,"[22, 28, 118, 6078, 5, 81, 9, 28]"
this female bastard hence and that thou bear it,"[24, 3977, 885, 287, 4, 9, 28, 169]"
of our dominions and that there thou leave it,"[6, 56, 14247, 4, 9, 73, 28, 136]"
and favour of the climate as by strange fortune,"[4, 701, 6, 2, 14248, 22, 36, 431]"
it came to us i do in justice charge thee,"[14, 259, 5, 81, 3, 31, 11, 621]"
where chance may nurse or end it take it up,"[108, 557, 80, 860, 50, 278, 14, 95]"
i swear to do this though a present death,"[3, 305, 5, 31, 24, 143, 8, 514]"
to be thy nurses wolves and bears they say,"[5, 18, 41, 4636, 3083, 4, 828, 45]"
in more than this deed does require and blessing,"[11, 55, 79, 24, 464, 271, 3547, 4]"
from those you sent to the oracle are come,"[60, 182, 7, 301, 5, 2, 5999, 39]"
my heart will be a burthen to me leave me,"[10, 111, 26, 18, 8, 2646, 5, 15]"
methinks i so should term them and the reverence,"[714, 3, 29, 83, 1560, 64, 4, 2]"
as it hath been to us rare pleasant speedy,"[22, 14, 75, 125, 5, 81, 1276, 2218]"
will clear or end the business when the oracle,"[26, 987, 50, 278, 2, 545, 58, 2]"
even then will rush to knowledge go fresh horses,"[167, 62, 26, 2255, 5, 1030, 76, 896]"
the daughter of a king our wife and one,"[2, 302, 6, 8, 93, 56, 191, 4]"
of us too much beloved let us be cleard,"[6, 81, 96, 104, 1748, 61, 81, 18]"
leontes king of sicilia thou art here accused and,"[6000, 93, 6, 8081, 28, 118, 72, 3562]"
with camillo to take away the life of our sovereign,"[21, 2364, 5, 95, 159, 2, 120, 6]"
of a true subject didst counsel and aid them for,"[6, 8, 129, 948, 445, 747, 4, 1004]"
since what i am to say must be but that,"[212, 32, 3, 49, 5, 71, 88, 18]"
but what comes from myself it shall scarce boot me,"[19, 32, 187, 60, 256, 14, 35, 866]"
who least will seem to do so my past life,"[106, 734, 26, 463, 5, 31, 29, 10]"
a moiety of the throne a great kings daughter,"[8, 3147, 6, 2, 1333, 8, 124, 329]"
to prate and talk for life and honour fore,"[5, 2937, 4, 350, 16, 120, 4, 197]"
who please to come and hear for life i prize it,"[106, 239, 5, 52, 4, 119, 16, 120]"
as i weigh grief which i would spare for honour,"[22, 3, 1409, 401, 66, 3, 43, 1014]"
came to your court how i was in your grace,"[259, 5, 27, 308, 70, 3, 53, 11]"
have straind to appear thus if one jot beyond,"[20, 4795, 5, 879, 145, 30, 68, 1974]"
the bound of honour or in act or will,"[2, 409, 6, 197, 50, 11, 660, 50]"
of all that hear me and my nearst of kin,"[6, 37, 9, 119, 15, 4, 10, 7521]"
through tis a saying sir not due to me,"[395, 98, 8, 984, 57, 12, 976, 5]"
which comes to me in name of fault i must not,"[66, 187, 5, 15, 11, 152, 6, 405]"
with such a kind of love as might become,"[21, 99, 8, 317, 6, 59, 22, 171]"
a lady like me with a love even such,"[8, 185, 87, 15, 21, 8, 59, 167]"
which not to have done i think had been in me,"[66, 12, 5, 20, 132, 3, 100, 77]"
to you and toward your friend whose love had spoke,"[5, 7, 4, 910, 27, 235, 255, 59]"
even since it could speak from an infant freely,"[167, 212, 14, 128, 101, 60, 78, 4395]"
i know not how it tastes though it be dishd,"[3, 69, 12, 70, 14, 7243, 143, 14]"
for me to try how all i know of it,"[16, 15, 5, 816, 70, 37, 3, 69]"
and why he left your court the gods themselves,"[4, 91, 17, 303, 27, 308, 2, 201]"
my life stands in the level of your dreams,"[10, 120, 556, 11, 2, 2859, 6, 27]"
and i but dreamd it as you were past all shame,"[4, 3, 19, 2618, 14, 22, 7, 74]"
those of your fact are soso past all truth,"[182, 6, 27, 4479, 39, 14250, 484, 37]"
which to deny concerns more than avails for as,"[66, 5, 594, 2861, 55, 79, 14251, 16]"
thy brat hath been cast out like to itself,"[41, 3893, 75, 125, 725, 89, 87, 5]"
the bug which you would fright me with i seek,"[2, 6371, 66, 7, 43, 1389, 15, 21]"
the crown and comfort of my life your favour,"[2, 342, 4, 506, 6, 10, 120, 27]"
i do give lost for i do feel it gone,"[3, 31, 90, 325, 16, 3, 31, 639]"
but know not how it went my second joy,"[19, 69, 12, 70, 14, 608, 10, 947]"
i am barrd like one infectious my third comfort,"[3, 49, 5767, 87, 68, 14252, 10, 772]"
here to this place i the open air before,"[72, 5, 24, 214, 3, 2, 638, 451]"
i have got strength of limit now my liege,"[3, 20, 586, 604, 6, 3027, 44, 10]"
but yet hear this mistake me not no life,"[19, 84, 119, 24, 1830, 15, 12, 33]"
i prize it not a straw but for mine honour,"[3, 1331, 14, 12, 8, 2454, 19, 16]"
which i would free if i shall be condemnd,"[66, 3, 43, 467, 30, 3, 35, 18]"
you here shall swear upon this sword of justice,"[7, 72, 35, 305, 105, 24, 257, 6]"
